100
200
0.0109727,-0.034115,-0.0648002,-0.0724673,
0.0137158,-0.0284292,-0.0596185,-0.0759886,
0.016459,-0.0227433,-0.0544367,-0.0795099,
0.0192022,-0.0170575,-0.0492549,-0.0830312,
0.0219453,-0.0113717,-0.0440732,-0.0865525,
0.0246885,-0.00568584,-0.0388914,-0.0900738,
0,-0.096751,-0.0935951,-0.127719,
0.00568584,-0.0870759,-0.0971164,-0.124369,
0.0113717,-0.0774008,-0.100638,-0.12102,
0.0170575,-0.0677257,-0.104159,-0.11767,
0.0227433,-0.0580506,-0.10768,-0.114321,
0.0284292,-0.0483755,-0.111202,-0.110971,
0.034115,-0.0387004,-0.114723,-0.107622,
0.0398009,-0.0290253,-0.118244,-0.104272,
0.0454867,-0.0193502,-0.121766,-0.100923,
0.0511725,-0.0096751,-0.125287,-0.0975731,
0,-0.00240138,-0.0942235,-0.0271948,
0.0096751,-0.00216124,-0.090874,-0.0327742,
0.0193502,-0.0019211,-0.0875245,-0.0383536,
0.0290253,-0.00168096,-0.084175,-0.0439329,
0.0387004,-0.00144083,-0.0808255,-0.0495123,
0.0483755,-0.00120069,-0.077476,-0.0550916,
0.0580506,-0.00096055,-0.0741265,-0.060671,
0.0677257,-0.000720413,-0.0707769,-0.0662503,
0.0774008,-0.000480275,-0.0674274,-0.0718297,
0.0870759,-0.000240138,-0.0640779,-0.0774091,
-5.33213e-18,-0.097979,-0.0829884,-0.0609304,
0.000240138,-0.0881811,-0.0885678,-0.064265,
0.000480275,-0.0783832,-0.0941471,-0.0675996,
0.000720413,-0.0685853,-0.0997265,-0.0709342,
0.00096055,-0.0587874,-0.105306,-0.0742688,
0.00120069,-0.0489895,-0.110885,-0.0776034,
0.00144083,-0.0391916,-0.116465,-0.080938,
0.00168096,-0.0293937,-0.122044,-0.0842726,
0.0019211,-0.0195958,-0.127623,-0.0876072,
0.00216124,-0.0097979,-0.133203,-0.0909418,
0,0.0698103,-0.0942764,0.125067,
0.0097979,0.0628293,-0.097611,0.115513,
0.0195958,0.0558482,-0.100946,0.105959,
0.0293937,0.0488672,-0.10428,0.0964048,
0.0391916,0.0418862,-0.107615,0.0868506,
0.0489895,0.0349052,-0.110949,0.0772964,
0.0587874,0.0279241,-0.114284,0.0677423,
0.0685853,0.0209431,-0.117619,0.0581881,
0.0783832,0.0139621,-0.120953,0.0486339,
0.0881811,0.00698103,-0.124288,0.0390797,
0.097979,0,-0.127622,0.0295255,
0.107777,-0.00698103,-0.130957,0.0199713,
0.117575,-0.0139621,-0.134292,0.0104171,
0.127373,-0.0209431,-0.137626,0.000862959,
0.137171,-0.0279241,-0.140961,-0.00869123,
0.146969,-0.0349052,-0.144295,-0.0182454,
0.156766,-0.0418862,-0.14763,-0.0277996,
0.166564,-0.0488672,-0.150965,-0.0373538,
0.176362,-0.0558482,-0.154299,-0.046908,
0.18616,-0.0628293,-0.157634,-0.0564621,
0.00999313,-0.0487098,-0.0672016,-0.13445,
0.00962239,-0.0447574,-0.0605499,-0.126783,
0.00925165,-0.040805,-0.0538981,-0.119116,
0.00888091,-0.0368526,-0.0472463,-0.111448,
0.00851017,-0.0329002,-0.0405945,-0.103781,
0.00813943,-0.0289478,-0.0339428,-0.0961139,
0.00776869,-0.0249954,-0.027291,-0.0884466,
0.00739795,-0.021043,-0.0206392,-0.0807794,
0.00702722,-0.0170906,-0.0139874,-0.0731121,
0.00665648,-0.0131382,-0.00733565,-0.0654448,
-0.00918578,0.0758983,-0.0577775,0.0748502,
-0.00523338,0.0677314,-0.0501103,0.0651561,
-0.00128098,0.0595645,-0.042443,0.055462,
0.00267142,0.0513976,-0.0347757,0.0457679,
0.00662382,0.0432307,-0.0271085,0.0360738,
0.0105762,0.0350638,-0.0194412,0.0263798,
0.0145286,0.0268969,-0.0117739,0.0166857,
0.018481,0.01873,-0.00410663,0.00699158,
0.0224334,0.0105631,0.00356065,-0.0027025,
0.0263858,0.00239615,0.0112279,-0.0123966,
-0.00577076,0.0401726,-0.0220907,-0.0710644,
-0.0139377,0.035283,-0.0317848,-0.0728184,
-0.0221046,0.0303934,-0.0414789,-0.0745724,
-0.0302715,0.0255039,-0.0511729,-0.0763265,
-0.0384384,0.0206143,-0.060867,-0.0780805,
-0.0466053,0.0157247,-0.0705611,-0.0798345,
-0.0547722,0.0108352,-0.0802552,-0.0815886,
-0.0629391,0.00594562,-0.0899493,-0.0833426,
-0.071106,0.00105605,-0.0996434,-0.0850966,
-0.0792729,-0.00383352,-0.109337,-0.0868507,
-0.0874398,-0.00872308,-0.119032,-0.0886047,
-0.0136126,-0.0792896,-0.0903587,0.0864616,
-0.0185022,-0.0700537,-0.0921128,0.076469,
-0.0233918,-0.0608178,-0.0938668,0.0664765,
-0.0282813,-0.0515818,-0.0956208,0.0564839,
-0.0331709,-0.0423459,-0.0973749,0.0464914,
-0.0380605,-0.03311,-0.0991289,0.0364988,
-0.04295,-0.023874,-0.100883,0.0265063,
-0.0478396,-0.0146381,-0.102637,0.0165137,
-0.0527292,-0.00540218,-0.104391,0.00652114,
0.00383375,0.0893902,-0.00347142,-0.0395849,
0.0130697,0.0809944,-0.013464,-0.0437914,
0.0223056,0.0725986,-0.0234565,-0.0479979,
0.0315415,0.0642028,-0.0334491,-0.0522045,
0.0407775,0.0558071,-0.0434417,-0.056411,
0.0500134,0.0474113,-0.0534342,-0.0606175,
0.0592493,0.0390155,-0.0634268,-0.064824,
0.0684853,0.0306197,-0.0734193,-0.0690305,
0.0777212,0.022224,-0.0834119,-0.073237,
0.0869571,0.0138282,-0.0934044,-0.0774435,
0.00543239,-0.0129377,-0.08165,0.0924698,
-0.00296338,-0.01067,-0.0858565,0.09222,
-0.0113592,-0.00840224,-0.090063,0.0919702,
-0.0197549,-0.00613453,-0.0942696,0.0917204,
-0.0281507,-0.00386681,-0.0984761,0.0914706,
-0.0365465,-0.0015991,-0.102683,0.0912208,
-0.0449423,0.000668619,-0.106889,0.0909711,
-0.0533381,0.00293633,-0.111096,0.0907213,
-0.0617338,0.00520405,-0.115302,0.0904715,
-0.0701296,0.00747176,-0.119509,0.0902217,
-0.0785254,0.00973948,-0.123715,0.0899719,
0.0120072,0.0407189,0.0897221,0.127268,
0.0142749,0.0352634,0.0894723,0.120106,
0.0165426,0.0298079,0.0892226,0.112943,
0.0188103,0.0243524,0.0889728,0.10578,
0.0210781,0.0188968,0.088723,0.0986176,
0.0233458,0.0134413,0.0884732,0.0914549,
0.0256135,0.0079858,0.0882234,0.0842921,
0.0278812,0.00253028,0.0879736,0.0771294,
0.0301489,-0.00292524,0.0877239,0.0699667,
-0.00838077,0.0230018,0.062804,-0.0939364,
-0.0138363,0.0197558,0.0556413,-0.0935356,
-0.0192918,0.0165098,0.0484786,-0.0931347,
-0.0247473,0.0132637,0.0413159,-0.0927338,
-0.0302029,0.0100177,0.0341532,-0.0923329,
-0.0356584,0.00677166,0.0269905,-0.091932,
-0.0411139,0.00352563,0.0198278,-0.0915312,
-0.0465694,0.000279595,0.0126651,-0.0911303,
-0.052025,-0.00296644,0.00550236,-0.0907294,
-0.0574805,-0.00621247,-0.00166035,-0.0903285,
-0.0094585,0.0958791,-0.0899277,0.00664068,
-0.0127045,0.0860879,-0.0895268,0.0129553,
-0.0159506,0.0762967,-0.0891259,0.0192699,
-0.0191966,0.0665055,-0.088725,0.0255845,
-0.0224426,0.0567143,-0.0883241,0.0318991,
-0.0256887,0.0469231,-0.0879233,0.0382137,
-0.0289347,0.0371319,-0.0875224,0.0445283,
-0.0321807,0.0273407,-0.0871215,0.0508429,
-0.0354268,0.0175495,-0.0867206,0.0571575,
-0.0386728,0.00775834,-0.0863198,0.0634721,
-0.00203286,0.0800684,0.0697867,0.0154048,
-0.0118241,0.0715395,0.0761013,0.0211994,
-0.0216152,0.0630106,0.0824159,0.0269939,
-0.0314064,0.0544816,0.0887305,0.0327885,
-0.0411976,0.0459527,0.0950451,0.038583,
-0.0509888,0.0374238,0.10136,0.0443776,
-0.06078,0.0288948,0.107674,0.0501722,
-0.0705712,0.0203659,0.113989,0.0559667,
-0.0803624,0.011837,0.120304,0.0617613,
-0.0901536,0.00330806,0.126618,0.0675558,
-0.00522086,-0.0879727,0.0733504,-0.0356805,
-0.0137498,-0.0797436,0.0791449,-0.0401593,
-0.0222787,-0.0715145,0.0849395,-0.0446381,
-0.0308076,-0.0632854,0.090734,-0.0491169,
-0.0393366,-0.0550563,0.0965286,-0.0535957,
-0.0478655,-0.0468272,0.102323,-0.0580745,
-0.0563944,-0.0385981,0.108118,-0.0625533,
-0.0649233,-0.030369,0.113912,-0.0670321,
-0.0734523,-0.0221399,0.119707,-0.0715109,
-0.0819812,-0.0139108,0.125501,-0.0759897,
-0.00568172,0.00204676,-0.0804685,0.103629,
0.00254737,0.00283894,-0.0849473,0.0936375,
0.0107765,0.00363112,-0.089426,0.083646,
0.0190056,0.0044233,-0.0939048,0.0736545,
0.0272347,0.00521549,-0.0983836,0.0636631,
0.0354638,0.00600767,-0.102862,0.0536716,
0.0436929,0.00679985,-0.107341,0.0436801,
0.0519219,0.00759203,-0.11182,0.0336886,
0.060151,0.00838421,-0.116299,0.0236971,
0.0683801,0.00917639,-0.120778,0.0137057,
0.0766092,0.00996857,-0.125256,0.00371418,
0.0107608,0.0751183,-0.0062773,-0.115137,
0.0115529,0.0662569,-0.0162688,-0.105727,
0.0123451,0.0573956,-0.0262603,-0.096316,
0.0131373,0.0485342,-0.0362517,-0.0869054,
0.0139295,0.0396728,-0.0462432,-0.0774948,
0.0147217,0.0308114,-0.0562347,-0.0680842,
0.0155138,0.02195,-0.0662262,-0.0586736,
0.016306,0.0130886,-0.0762177,-0.049263,
0.0170982,0.0042272,-0.0862091,-0.0398524,
-0.00463419,-0.0178153,-0.0304419,-0.128792,
-0.0134956,-0.0150721,-0.0210313,-0.123611,
-0.022357,-0.012329,-0.0116207,-0.118429,
-0.0312184,-0.00958578,-0.00221009,-0.113247,
-0.0400798,-0.00684262,0.0072005,-0.108065,
-0.0489412,-0.00409945,0.0166111,-0.102883,
-0.0578025,-0.00135628,0.0260217,-0.0977017,
-0.0666639,0.00138689,0.0354323,-0.0925199,
-0.0755253,0.00413006,0.0448429,-0.0873381,
-0.0843867,0.00687323,0.0542534,-0.0821564,
0.00961639,-0.0650846,-0.0769746,-0.0490225,
0.0123596,-0.0593988,-0.0717928,-0.0525438,
0.0151027,-0.053713,-0.0666111,-0.0560652,
0.0178459,-0.0480271,-0.0614293,-0.0595865,
0.0205891,-0.0423413,-0.0562475,-0.0631078,
0.0233322,-0.0366554,-0.0510657,-0.0666291,
0.0260754,-0.0309696,-0.045884,-0.0701504,
0.0288186,-0.0252838,-0.0407022,-0.0736717,
0.0315617,-0.0195979,-0.0355204,-0.077193,
0.0343049,-0.0139121,-0.0303386,-0.0807143,
-0.00822625,-0.0942227,-0.0842356,-0.118296,
-0.00254042,-0.0845476,-0.0877569,-0.114947,
0.00314542,-0.0748725,-0.0912782,-0.111597,
0.00883126,-0.0651974,-0.0947995,-0.108248,
0.0145171,-0.0555223,-0.0983208,-0.104898,
0.0202029,-0.0458472,-0.101842,-0.101549,
0.0258888,-0.0361721,-0.105363,-0.0981992,
0.0315746,-0.026497,-0.108885,-0.0948497,
0.0372604,-0.0168219,-0.112406,-0.0915002,
0.0429463,-0.00714677,-0.115927,-0.0881507,
0.00252833,0.00759574,-0.0848012,-0.018896,
0.0122034,0.00783588,-0.0814517,-0.0244754,
0.0218785,0.00807602,-0.0781022,-0.0300547,
0.0315536,0.00831615,-0.0747526,-0.0356341,
0.0412287,0.00855629,-0.0714031,-0.0412134,
0.0509038,0.00879643,-0.0680536,-0.0467928,
0.0605789,0.00903657,-0.0647041,-0.0523721,
0.070254,0.0092767,-0.0613546,-0.0579515,
0.0799291,0.00951684,-0.0580051,-0.0635309,
0.0896042,0.00975698,-0.0546556,-0.0691102,
0.00999712,-0.0999793,-0.0746896,-0.0515027,
0.0102373,-0.0901814,-0.0802689,-0.0548373,
0.0104774,-0.0803835,-0.0858483,-0.0581719,
0.0107175,-0.0705856,-0.0914276,-0.0615065,
0.0109577,-0.0607877,-0.097007,-0.0648411,
0.0111978,-0.0509898,-0.102586,-0.0681757,
0.0114379,-0.0411919,-0.108166,-0.0715103,
0.0116781,-0.031394,-0.113745,-0.074845,
0.0119182,-0.0215961,-0.119324,-0.0781796,
0.0121584,-0.0117982,-0.124904,-0.0815142,
-0.00200027,0.0769703,-0.0848488,0.122115,
0.00779764,0.0699892,-0.0881834,0.112561,
0.0175955,0.0630082,-0.091518,0.103006,
0.0273934,0.0560272,-0.0948526,0.0934523,
0.0371914,0.0490462,-0.0981872,0.0838981,
0.0469893,0.0420651,-0.101522,0.0743439,
0.0567872,0.0350841,-0.104856,0.0647897,
0.0665851,0.0281031,-0.108191,0.0552355,
0.076383,0.021122,-0.111526,0.0456813,
0.0861809,0.014141,-0.11486,0.0361271,
0.0959788,0.00715997,-0.118195,0.026573,
0.105777,0.000178943,-0.121529,0.0170188,
0.115575,-0.00680209,-0.124864,0.00746459,
0.125372,-0.0137831,-0.128199,-0.00208959,
0.13517,-0.0207641,-0.131533,-0.0116438,
0.144968,-0.0277452,-0.134868,-0.021198,
0.154766,-0.0347262,-0.138202,-0.0307521,
0.164564,-0.0417072,-0.141537,-0.0403063,
0.174362,-0.0486883,-0.144872,-0.0498605,
0.18416,-0.0556693,-0.148206,-0.0594147,
0.0199863,-0.0578956,-0.0597348,-0.128031,
0.0196155,-0.0539432,-0.053083,-0.120363,
0.0192448,-0.0499908,-0.0464312,-0.112696,
0.018874,-0.0460384,-0.0397795,-0.105029,
0.0185033,-0.042086,-0.0331277,-0.0973615,
0.0181326,-0.0381336,-0.0264759,-0.0896942,
0.0177618,-0.0341812,-0.0198241,-0.0820269,
0.0173911,-0.0302288,-0.0131724,-0.0743596,
0.0170203,-0.0262764,-0.00652057,-0.0666924,
0.0166496,-0.022324,0.000131203,-0.0590251,
-0.0183716,0.0701276,-0.0513578,0.0773047,
-0.0144192,0.0619607,-0.0436905,0.0676106,
-0.0104668,0.0537938,-0.0360233,0.0579165,
-0.00651435,0.0456268,-0.028356,0.0482225,
-0.00256195,0.0374599,-0.0206887,0.0385284,
0.00139045,0.029293,-0.0130214,0.0288343,
0.00534285,0.0211261,-0.00535417,0.0191402,
0.00929525,0.0129592,0.0023131,0.0094461,
0.0132476,0.00479231,0.00998037,-0.000247983,
0.0172001,-0.0033746,0.0176476,-0.00994207,
-0.0115415,0.0314495,-0.0196362,-0.0612194,
-0.0197084,0.0265599,-0.0293302,-0.0629734,
-0.0278753,0.0216704,-0.0390243,-0.0647275,
-0.0360422,0.0167808,-0.0487184,-0.0664815,
-0.0442091,0.0118912,-0.0584125,-0.0682355,
-0.052376,0.00700167,-0.0681066,-0.0699896,
-0.060543,0.0021121,-0.0778007,-0.0717436,
-0.0687099,-0.00277747,-0.0874948,-0.0734976,
-0.0768768,-0.00766703,-0.0971889,-0.0752517,
-0.0850437,-0.0125566,-0.106883,-0.0770057,
-0.0932106,-0.0174462,-0.116577,-0.0787597,
-0.0223357,-0.0754559,-0.0805138,0.0868473,
-0.0272253,-0.0662199,-0.0822678,0.0768548,
-0.0321149,-0.056984,-0.0840218,0.0668622,
-0.0370044,-0.0477481,-0.0857759,0.0568696,
-0.041894,-0.0385122,-0.0875299,0.0468771,
-0.0467836,-0.0292762,-0.0892839,0.0368845,
-0.0516731,-0.0200403,-0.091038,0.026892,
-0.0565627,-0.0108044,-0.092792,0.0168994,
-0.0614523,-0.00156844,-0.094546,0.00690685,
0.00766749,0.0948226,-0.00308571,-0.0305127,
0.0169034,0.0864268,-0.0130783,-0.0347192,
0.0261394,0.078031,-0.0230708,-0.0389257,
0.0353753,0.0696352,-0.0330634,-0.0431322,
0.0446112,0.0612395,-0.0430559,-0.0473387,
0.0538471,0.0528437,-0.0530485,-0.0515453,
0.0630831,0.0444479,-0.0630411,-0.0557518,
0.072319,0.0360521,-0.0730336,-0.0599583,
0.0815549,0.0276563,-0.0830262,-0.0641648,
0.0907909,0.0192606,-0.0930187,-0.0683713,
0.0108648,-0.00319819,-0.0725778,0.0824729,
0.00246901,-0.000930478,-0.0767843,0.0822231,
-0.00592677,0.00133724,-0.0809908,0.0819733,
-0.0143225,0.00360495,-0.0851973,0.0817235,
-0.0227183,0.00587267,-0.0894038,0.0814738,
-0.0311141,0.00814038,-0.0936104,0.081224,
-0.0395099,0.0104081,-0.0978169,0.0809742,
-0.0479057,0.0126758,-0.102023,0.0807244,
-0.0563014,0.0149435,-0.10623,0.0804746,
-0.0646972,0.0172112,-0.110436,0.0802248,
-0.073093,0.019479,-0.114643,0.079975,
0.0217467,0.0323382,0.0797253,0.12029,
0.0240144,0.0268826,0.0794755,0.113127,
0.0262821,0.0214271,0.0792257,0.105965,
0.0285498,0.0159716,0.0789759,0.098802,
0.0308175,0.0105161,0.0787261,0.0916393,
0.0330853,0.00506056,0.0784763,0.0844766,
0.035353,-0.000394966,0.0782265,0.0773139,
0.0376207,-0.00585049,0.0779768,0.0701512,
0.0398884,-0.011306,0.077727,0.0629885,
-0.0167615,0.0135433,0.0558258,-0.0839445,
-0.0222171,0.0102973,0.0486631,-0.0835436,
-0.0276726,0.00705126,0.0415004,-0.0831427,
-0.0331281,0.00380522,0.0343377,-0.0827418,
-0.0385836,0.00055919,0.027175,-0.082341,
-0.0440392,-0.00268684,0.0200123,-0.0819401,
-0.0494947,-0.00593288,0.0128495,-0.0815392,
-0.0549502,-0.00917891,0.00568684,-0.0811383,
-0.0604057,-0.0124249,-0.00147587,-0.0807374,
-0.0658612,-0.015671,-0.00863858,-0.0803366,
-0.018917,0.0938462,-0.0799357,-0.0011134,
-0.022163,0.084055,-0.0795348,0.0052012,
-0.0254091,0.0742638,-0.0791339,0.0115158,
-0.0286551,0.0644726,-0.0787331,0.0178304,
-0.0319011,0.0546814,-0.0783322,0.024145,
-0.0351472,0.0448903,-0.0779313,0.0304596,
-0.0383932,0.0350991,-0.0775304,0.0367742,
-0.0416392,0.0253079,-0.0771296,0.0430888,
-0.0448853,0.0155167,-0.0767287,0.0494034,
-0.0481313,0.00572548,-0.0763278,0.055718,
-0.00406572,0.0748475,0.0620326,0.00725479,
-0.0138569,0.0663186,0.0683472,0.0130493,
-0.0236481,0.0577897,0.0746619,0.0188439,
-0.0334393,0.0492608,0.0809765,0.0246385,
-0.0432305,0.0407318,0.0872911,0.030433,
-0.0530217,0.0322029,0.0936057,0.0362276,
-0.0628129,0.023674,0.0999203,0.0420221,
-0.0726041,0.0151451,0.106235,0.0478167,
-0.0823953,0.00661613,0.112549,0.0536112,
-0.0921865,-0.0019128,0.118864,0.0594058,
-0.0104417,-0.0936544,0.0652003,-0.0267396,
-0.0189707,-0.0854253,0.0709949,-0.0312184,
-0.0274996,-0.0771962,0.0767894,-0.0356972,
-0.0360285,-0.0689671,0.082584,-0.040176,
-0.0445574,-0.060738,0.0883785,-0.0446548,
-0.0530864,-0.0525089,0.0941731,-0.0491336,
-0.0616153,-0.0442798,0.0999676,-0.0536123,
-0.0701442,-0.0360507,0.105762,-0.0580911,
-0.0786731,-0.0278216,0.111557,-0.0625699,
-0.0872021,-0.0195925,0.117351,-0.0670487,
-0.0113634,0.0120153,-0.0715275,0.103216,
-0.00313435,0.0128075,-0.0760063,0.0932248,
0.00509474,0.0135997,-0.0804851,0.0832333,
0.0133238,0.0143919,-0.0849639,0.0732419,
0.0215529,0.0151841,-0.0894427,0.0632504,
0.029782,0.0159762,-0.0939215,0.0532589,
0.0380111,0.0167684,-0.0984003,0.0432674,
0.0462402,0.0175606,-0.102879,0.0332759,
0.0544693,0.0183528,-0.107358,0.0232845,
0.0626984,0.019145,-0.111837,0.013293,
0.0709275,0.0199371,-0.116315,0.0033015,
0.0207293,0.0704841,-0.00668998,-0.111755,
0.0215215,0.0616228,-0.0166815,-0.102344,
0.0223137,0.0527614,-0.0266729,-0.0929335,
0.0231059,0.0439,-0.0366644,-0.083523,
0.0238981,0.0350386,-0.0466559,-0.0741124,
0.0246902,0.0261772,-0.0566474,-0.0647018,
0.0254824,0.0173158,-0.0666389,-0.0552912,
0.0262746,0.0084544,-0.0766303,-0.0458806,
0.0270668,-0.000406992,-0.0866218,-0.03647,
